Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
95,2026-04-14,15:21:41,15,5,1,1,4,73.116.234.64,2,1,0
59,2026-05-21,13:18:06,13,4,1,2,1,61.25.244.9,2,2,0
71,2026-03-03,11:41:15,11,5,1,1,5,210.114.132.171,0,1,0
83,2026-01-15,14:59:21,14,4,1,2,3,231.193.252.155,2,0,0
13,2026-03-31,19:32:00,19,5,1,0,5,64.75.238.236,2,0,0
72,2025-11-08,15:26:09,15,2,1,0,5,48.32.35.247,0,0,0
67,2025-10-27,11:42:17,11,1,1,1,1,83.215.176.66,0,2,0
69,2026-04-07,10:23:03,10,5,1,1,1,130.221.31.141,1,1,0
38,2026-03-15,09:47:47,9,3,1,0,1,150.64.118.154,0,2,0
54,2026-06-04,15:51:11,15,4,1,1,4,106.192.11.176,1,1,0
62,2026-03-08,10:53:34,10,3,1,2,2,99.244.54.5,2,2,0
4,2025-10-20,12:19:12,12,1,1,0,5,234.164.22.94,1,2,0
81,2026-01-30,16:33:07,16,0,1,1,3,28.166.31.97,1,0,0
36,2025-11-17,18:32:50,18,1,1,0,5,45.97.178.183,0,2,0
23,2025-10-19,20:59:45,20,3,1,1,2,10.139.111.151,2,2,0
31,2026-05-25,08:47:55,8,1,0,2,2,252.62.75.115,2,1,0
78,2025-09-04,13:02:38,13,4,1,2,3,88.210.67.245,2,2,0
29,2026-06-04,17:50:51,17,4,1,1,1,49.4.33.246,0,0,0
11,2025-10-20,15:22:07,15,1,1,2,4,236.73.82.216,2,2,0
92,2026-06-29,16:08:49,16,1,1,1,2,128.127.17.75,1,2,0
54,2026-07-25,14:43:14,14,2,1,2,3,254.123.142.180,0,1,0
57,2025-09-09,17:39:27,17,5,1,2,5,164.137.11.188,0,1,0
72,2025-10-13,14:39:26,14,1,1,0,1,133.240.164.199,1,1,0
40,2025-10-19,15:22:02,15,3,1,0,3,14.204.158.241,0,2,0
16,2026-02-24,13:50:37,13,5,1,1,2,36.156.155.228,0,0,0
1,2026-02-08,17:46:43,17,3,1,0,1,125.110.49.207,0,1,0
95,2025-12-04,17:15:38,17,4,1,2,4,229.66.184.130,2,1,0
11,2026-07-06,19:18:21,19,1,1,2,2,45.158.251.170,2,2,0
22,2026-02-23,12:05:20,12,1,0,0,2,16.44.164.118,1,1,0
34,2026-07-03,20:51:48,20,0,1,0,3,37.81.16.102,2,1,0
61,2026-04-23,19:45:04,19,4,1,0,5,156.26.12.171,1,2,0
6,2025-12-26,16:10:34,16,0,0,1,3,53.150.140.197,2,2,0
74,2025-10-06,10:29:46,10,1,1,0,3,8.93.219.109,0,1,0
37,2025-08-15,13:29:33,13,0,1,0,1,57.94.172.31,0,2,0
13,2025-09-04,09:34:59,9,4,1,2,4,160.150.58.125,0,1,0
87,2026-06-04,15:33:02,15,4,1,0,4,169.68.196.221,1,2,0
4,2026-06-28,15:10:55,15,3,1,0,1,77.84.85.129,2,2,0
45,2025-12-16,10:33:17,10,5,1,1,2,215.62.118.173,2,1,0
24,2025-10-16,11:32:18,11,4,1,1,3,80.211.177.255,2,0,0
71,2025-10-11,20:29:42,20,2,1,2,5,78.196.117.160,1,1,0
14,2025-08-30,12:28:30,12,2,1,1,3,131.5.135.211,2,0,0
29,2026-06-28,19:28:39,19,3,1,0,3,224.49.47.26,1,0,0
71,2025-08-16,02:48:11,2,2,1,5,7,97.155.187.145,1,1,1
57,2025-10-21,14:10:49,14,5,1,0,5,32.28.173.98,2,1,0
89,2025-10-04,10:46:44,10,2,1,2,3,7.232.17.244,1,2,0
71,2026-05-06,04:43:43,4,6,0,5,20,205.160.151.58,1,1,1
53,2025-10-08,13:57:52,13,6,1,2,3,91.161.187.221,2,0,0
52,2026-07-04,09:25:13,9,2,1,2,5,17.83.59.246,0,1,0
88,2026-01-17,08:04:22,8,2,1,2,2,95.176.193.251,0,2,0
1,2026-07-18,18:40:45,18,2,1,0,2,149.136.14.151,1,1,0
83,2025-11-09,16:38:30,16,3,1,0,4,230.115.87.82,1,2,0
57,2026-06-18,16:48:45,16,4,1,1,4,231.48.147.188,1,1,0
14,2025-09-19,04:51:09,4,0,1,5,15,8.149.1.15,1,1,1
86,2025-11-06,14:53:46,14,4,1,2,1,114.30.69.100,2,1,0
7,2025-12-17,02:33:55,2,6,0,6,18,44.182.84.184,2,0,1
17,2025-10-02,20:18:41,20,4,0,1,3,209.164.4.31,1,2,0
94,2026-01-13,09:34:50,9,5,1,0,1,79.66.136.241,0,1,0
96,2025-12-25,09:02:15,9,4,1,1,2,106.153.71.168,2,1,0
59,2025-12-13,15:05:33,15,2,1,0,4,232.211.191.65,1,0,0
41,2026-05-12,13:40:14,13,5,1,0,1,233.110.175.85,0,1,0
99,2026-01-26,18:52:00,18,1,1,1,3,226.59.56.216,1,1,0
7,2025-12-29,08:56:53,8,1,1,2,1,212.85.237.19,1,0,0
22,2026-07-05,12:34:20,12,3,1,1,1,185.16.245.250,0,2,0
10,2026-05-31,20:29:57,20,3,1,0,1,139.57.184.147,0,1,0
10,2026-03-24,02:42:52,2,5,1,10,8,161.47.121.204,2,2,1
70,2026-01-13,08:31:19,8,5,1,1,5,205.112.234.157,0,1,0
6,2026-05-22,12:04:01,12,0,1,1,4,246.255.196.203,0,2,0
70,2025-09-03,12:12:56,12,6,1,1,4,5.46.149.96,1,2,0
98,2025-09-22,17:42:22,17,1,1,0,1,96.151.153.218,2,1,0
84,2026-06-19,10:28:12,10,0,1,1,1,230.89.70.54,1,0,0
54,2026-06-20,11:18:22,11,2,1,2,5,147.12.84.248,2,1,0
89,2025-08-14,15:57:40,15,4,1,2,1,45.250.171.245,1,2,0
8,2026-01-16,16:54:21,16,0,1,0,3,217.160.244.102,0,0,0
15,2025-10-02,09:23:35,9,4,1,1,1,197.183.73.218,2,1,0
72,2026-04-20,11:30:28,11,1,1,0,3,184.89.9.73,2,1,0
63,2025-11-14,13:04:12,13,0,1,2,5,15.50.167.99,1,0,0
3,2025-10-17,14:46:27,14,0,1,2,5,16.112.192.190,1,1,0
60,2025-08-04,17:31:16,17,1,1,1,5,196.119.5.137,0,0,0
69,2026-04-20,16:24:03,16,1,1,1,5,163.216.211.99,1,1,0
60,2026-05-20,23:32:29,23,6,1,7,20,7.157.103.58,0,1,1
98,2025-08-31,08:56:20,8,3,1,2,5,162.181.107.218,0,1,0
66,2026-03-14,11:14:23,11,2,1,0,1,116.130.13.217,2,2,0
97,2025-10-25,16:39:17,16,2,1,2,1,190.120.63.182,0,0,0
90,2025-10-13,11:44:32,11,1,1,1,1,74.43.182.234,0,2,0
81,2025-12-23,09:20:48,9,5,1,2,5,46.255.204.147,2,2,0
87,2026-03-23,17:44:03,17,1,1,1,3,198.174.18.102,0,0,0
58,2026-01-03,19:03:15,19,2,1,1,5,40.13.206.230,1,2,0
63,2025-07-29,14:12:31,14,5,1,1,2,45.249.105.110,1,1,0
28,2025-12-25,09:25:52,9,4,1,0,3,200.59.73.57,0,1,0
0,2026-06-30,18:51:06,18,5,1,0,2,92.154.106.115,1,0,0
80,2025-09-30,08:09:58,8,5,1,0,1,45.117.237.14,0,2,0
45,2025-08-15,13:59:01,13,0,1,2,3,77.137.240.7,2,1,0
11,2025-11-17,23:53:48,23,1,0,10,19,132.149.2.30,1,0,1
74,2026-06-15,18:55:11,18,1,1,1,3,90.180.95.34,1,0,0
29,2025-09-13,19:13:44,19,2,1,1,2,172.94.207.53,0,1,0
2,2026-05-13,11:37:15,11,6,1,2,1,4.172.148.219,2,0,0
44,2025-08-30,14:56:51,14,2,1,0,3,166.243.164.79,1,0,0
76,2026-01-09,19:55:16,19,0,1,0,1,182.47.103.42,2,1,0
16,2026-03-22,12:33:39,12,3,1,2,4,248.188.223.91,2,1,0
39,2025-11-21,10:07:14,10,0,1,1,4,234.18.255.6,1,0,0
60,2025-10-26,15:03:10,15,3,1,0,4,106.219.135.78,1,2,0
54,2026-02-18,18:10:46,18,6,1,1,3,133.43.163.134,1,2,0
22,2025-10-24,03:03:11,3,0,0,7,8,125.103.173.52,1,2,1
56,2025-12-30,09:15:27,9,5,1,2,3,183.176.66.184,2,2,0
22,2025-10-29,03:32:48,3,6,1,9,13,164.239.13.144,1,2,1
70,2025-08-03,09:28:21,9,3,1,0,1,67.55.183.247,2,1,0
5,2026-04-24,16:21:28,16,0,1,0,4,92.15.236.17,1,2,0
43,2026-01-14,08:21:10,8,6,1,1,3,44.250.104.230,2,0,0
93,2025-10-02,04:37:17,4,4,0,9,7,104.65.68.57,1,2,1
46,2026-03-19,08:33:09,8,4,1,2,2,246.13.212.214,0,0,0
92,2025-07-31,04:01:54,4,4,0,8,14,127.97.140.210,0,1,1
2,2026-03-31,12:52:17,12,5,1,0,1,113.214.95.7,1,1,0
37,2025-11-03,09:17:22,9,1,1,2,5,7.112.136.23,2,2,0
45,2025-09-23,14:59:41,14,5,1,0,2,47.45.107.226,1,1,0
18,2026-07-18,16:04:17,16,2,1,2,5,182.160.215.24,1,1,0
78,2026-01-17,09:35:22,9,2,1,0,5,93.236.214.216,0,0,0
72,2026-01-08,12:13:29,12,4,1,2,5,191.149.80.138,1,0,0
9,2026-04-25,18:05:27,18,2,1,1,1,31.187.33.38,2,2,0
50,2026-07-03,09:43:14,9,0,1,1,3,193.21.41.32,2,0,0
48,2026-07-22,17:52:09,17,6,1,2,1,149.153.246.192,0,0,0
57,2025-08-31,20:19:25,20,3,1,2,1,167.206.165.237,0,1,0
23,2025-09-30,18:21:31,18,5,1,1,5,218.253.81.92,0,2,0
83,2026-06-08,14:37:16,14,1,1,1,3,66.225.74.130,1,2,0
53,2025-11-30,09:47:42,9,3,1,1,5,80.133.114.141,0,2,0
18,2025-08-14,11:09:17,11,4,1,1,3,107.100.51.51,0,1,0
56,2026-02-03,18:25:38,18,5,1,1,2,217.239.176.163,0,1,0
59,2025-09-02,20:08:19,20,5,1,2,4,109.124.7.35,1,1,0
21,2026-04-09,11:28:43,11,4,1,0,3,231.160.207.101,2,2,0
77,2026-07-07,11:16:45,11,5,1,0,1,213.114.176.117,1,2,0
5,2025-09-13,09:33:14,9,2,1,2,3,120.27.190.94,0,1,0
14,2025-12-08,23:03:37,23,1,1,7,9,94.45.120.153,0,2,1
3,2026-02-02,16:57:34,16,1,1,1,1,112.198.17.26,2,2,0
93,2026-01-21,16:08:24,16,6,1,2,3,117.187.140.38,1,1,0
53,2026-01-09,09:34:35,9,0,1,1,5,242.207.42.136,0,0,0
63,2026-05-15,11:53:16,11,0,1,0,2,209.224.93.93,1,2,0
70,2026-01-03,00:31:36,0,2,0,3,12,157.138.179.234,2,1,1
77,2026-06-18,10:44:31,10,4,0,0,5,71.182.52.210,0,1,0
52,2025-11-03,13:59:31,13,1,1,0,3,154.67.245.240,1,1,0
67,2026-04-16,14:51:19,14,4,1,0,5,204.120.90.235,2,2,0
61,2026-02-09,11:57:56,11,1,1,1,1,120.23.98.15,0,2,0
81,2025-10-03,20:55:10,20,0,1,1,3,12.218.254.239,0,2,0
64,2025-11-09,19:12:20,19,3,1,2,3,78.99.9.248,0,0,0
62,2025-10-12,11:27:19,11,3,1,0,3,247.212.20.73,0,1,0
54,2026-03-19,20:27:23,20,4,1,2,2,14.183.4.20,1,1,0
12,2025-08-24,01:02:56,1,3,0,4,19,201.221.138.123,0,1,1
75,2025-09-13,20:19:52,20,2,1,2,4,43.4.122.228,0,0,0
23,2026-07-03,19:35:58,19,0,1,2,4,133.194.246.26,0,0,0
7,2026-03-12,01:58:14,1,4,0,9,19,60.100.250.128,1,0,1
32,2026-06-18,09:08:54,9,4,1,1,3,110.42.104.11,0,1,0
65,2026-02-08,10:38:50,10,3,1,1,3,128.98.148.95,2,0,0
4,2025-08-20,14:44:35,14,6,1,0,4,238.117.33.27,2,2,0
41,2025-08-12,10:51:38,10,5,1,2,4,184.126.124.247,1,2,0
54,2025-08-11,17:43:03,17,1,1,0,2,214.194.101.29,0,0,0
70,2026-01-28,13:45:57,13,6,1,0,2,131.135.81.85,1,1,0
23,2026-06-29,08:11:09,8,1,1,2,3,214.141.110.252,0,0,0
63,2026-07-20,23:59:29,23,1,0,3,17,133.93.48.35,1,1,1
64,2026-06-13,12:05:03,12,2,1,0,4,196.246.169.64,1,1,0
26,2026-04-11,04:24:43,4,2,0,5,8,119.36.93.29,0,1,1
45,2025-10-03,15:48:31,15,0,1,1,2,162.235.135.19,2,2,0
94,2026-02-13,18:45:53,18,0,1,2,3,1.189.251.53,2,2,0
34,2026-07-06,22:12:07,22,1,0,8,13,60.222.190.216,1,2,1
1,2026-01-01,20:22:28,20,4,1,2,2,12.32.192.5,2,0,0
4,2025-09-28,14:32:27,14,3,1,2,5,194.27.219.123,1,1,0
17,2026-07-05,11:53:30,11,3,1,1,5,116.18.129.76,0,1,0
45,2025-09-23,08:18:38,8,5,1,1,5,8.163.123.226,0,1,0
16,2025-08-23,11:40:47,11,2,1,0,1,245.181.251.143,0,0,0
40,2026-05-13,08:56:16,8,6,1,0,2,194.192.57.44,2,0,0
59,2026-01-10,11:34:46,11,2,1,2,5,100.32.116.119,2,2,0
36,2026-03-02,03:05:23,3,1,1,6,6,141.27.25.177,2,0,1
41,2026-01-27,09:28:45,9,5,1,0,2,121.206.61.166,1,2,0
42,2026-04-11,10:00:44,10,2,1,0,2,108.157.5.237,2,1,0
90,2025-12-19,08:17:07,8,0,1,1,2,4.179.178.215,2,0,0
89,2025-10-17,11:41:56,11,0,1,0,2,37.70.194.247,0,0,0
45,2026-06-09,00:01:05,0,5,1,10,9,169.205.235.199,2,2,1
59,2026-05-12,10:30:01,10,5,1,2,1,85.93.146.164,2,0,0
20,2026-06-13,20:50:10,20,2,1,1,1,188.164.191.249,2,0,0
96,2025-12-16,16:24:46,16,5,1,2,3,217.136.90.223,0,0,0
12,2025-09-17,19:52:09,19,6,1,0,4,34.233.84.237,0,0,0
42,2026-07-21,10:48:02,10,5,1,0,2,250.68.231.80,0,1,0
58,2025-09-28,17:54:20,17,3,1,0,3,149.224.218.84,2,1,0
19,2025-12-19,14:10:35,14,0,1,1,1,56.90.144.189,2,2,0
44,2026-02-14,09:48:30,9,2,1,1,1,45.179.108.248,2,0,0
56,2026-06-03,11:45:51,11,6,1,0,2,150.52.82.89,0,1,0
76,2025-08-17,14:43:32,14,3,1,1,2,47.24.40.129,1,2,0
48,2025-10-03,12:31:27,12,0,1,2,5,96.104.223.10,2,0,0
11,2026-02-28,08:48:50,8,2,1,1,4,15.177.4.123,0,0,0
79,2025-10-07,17:33:51,17,5,1,1,5,25.31.218.104,1,1,0
38,2026-01-13,15:15:33,15,5,1,0,1,4.241.235.95,2,1,0
68,2025-08-18,15:19:04,15,1,1,2,1,176.232.145.82,0,2,0
13,2025-12-27,11:17:56,11,2,1,2,1,229.245.69.195,1,0,0
79,2026-01-07,04:39:48,4,6,1,10,18,55.195.100.254,0,0,1
8,2026-04-14,16:14:50,16,5,1,2,5,170.186.252.217,0,0,0
48,2026-02-20,19:13:04,19,0,1,2,4,100.226.97.192,2,0,0
84,2026-07-09,03:45:18,3,4,0,7,11,45.185.6.222,1,0,1
30,2025-11-24,23:24:49,23,1,0,7,19,6.145.36.194,1,1,1
46,2026-05-17,10:51:18,10,3,1,2,5,45.185.144.77,2,2,0
40,2026-02-07,12:14:25,12,2,1,2,5,162.200.163.119,0,1,0
10,2025-09-24,09:47:44,9,6,1,2,4,225.160.17.222,0,2,0
54,2025-10-05,14:12:04,14,3,1,0,2,253.238.202.255,0,0,0
52,2026-05-23,04:26:59,4,2,1,3,8,3.184.132.130,0,0,1
74,2026-07-06,10:37:27,10,1,1,1,1,116.19.97.40,2,1,0
73,2025-10-13,09:01:04,9,1,1,0,1,156.125.53.134,2,1,0
85,2025-11-04,14:27:13,14,5,1,1,3,84.213.29.39,0,2,0
46,2026-02-22,14:43:15,14,3,1,2,3,122.138.185.125,2,0,0
87,2026-05-02,15:55:11,15,2,1,1,4,88.207.187.203,0,0,0
53,2026-06-28,17:36:50,17,3,1,2,1,241.146.58.35,2,1,0
2,2026-06-22,20:36:56,20,1,1,0,3,111.122.32.240,1,1,0
29,2025-12-15,22:35:30,22,1,1,3,11,5.198.221.36,0,1,1
22,2025-11-05,11:54:09,11,6,1,1,3,126.35.32.205,1,2,0
64,2026-07-01,20:58:55,20,6,1,0,4,228.70.239.114,0,2,0
13,2026-07-16,16:40:40,16,4,1,0,4,93.159.31.242,0,2,0
65,2026-07-10,09:51:10,9,0,1,0,5,168.214.87.70,2,2,0
64,2026-06-09,19:34:07,19,5,1,1,2,189.28.80.116,1,0,0
69,2026-07-22,22:36:34,22,6,0,8,10,136.192.62.236,0,2,1
26,2025-09-09,15:42:13,15,5,1,1,5,84.40.161.37,1,0,0
78,2026-07-18,17:01:17,17,2,1,1,2,185.190.2.75,0,2,0
37,2025-10-14,08:37:04,8,5,1,2,4,37.131.92.86,1,1,0
67,2025-07-28,04:21:23,4,1,1,10,11,225.9.51.225,1,1,1
56,2026-05-13,20:12:17,20,6,0,2,4,160.229.88.209,2,2,0
24,2025-10-02,10:55:57,10,4,1,0,4,129.220.239.226,1,0,0
56,2026-05-08,16:03:19,16,0,0,1,5,144.116.131.240,0,1,0
91,2026-03-21,01:00:21,1,2,0,3,8,200.8.14.145,0,2,1
77,2026-07-24,17:26:16,17,0,1,1,1,152.219.221.9,0,0,0
81,2025-11-24,20:55:49,20,1,1,0,3,242.26.125.64,1,1,0
76,2026-05-24,18:05:18,18,3,0,0,3,202.148.202.76,1,1,0
53,2025-10-14,19:26:49,19,5,1,0,1,46.124.186.161,2,0,0
39,2026-05-28,16:35:01,16,4,1,1,1,233.177.159.173,1,0,0
22,2026-06-15,11:10:37,11,1,1,1,2,234.126.84.135,0,2,0
57,2025-11-05,00:12:04,0,6,0,6,11,139.2.25.107,0,2,1
68,2026-03-07,16:14:20,16,2,1,0,5,46.130.89.35,0,1,0
61,2026-04-21,12:59:22,12,5,1,2,5,195.85.9.225,1,2,0
38,2026-05-07,19:02:51,19,4,1,0,5,142.57.216.139,2,1,0
7,2026-04-12,20:49:43,20,3,1,2,5,68.14.83.30,0,2,0
31,2025-10-05,23:35:15,23,3,0,10,20,184.185.133.69,2,0,1
12,2026-04-16,00:27:32,0,4,0,8,9,127.150.59.9,2,0,1
4,2025-10-29,04:58:27,4,6,0,9,16,40.117.224.58,0,2,1
15,2025-09-30,10:50:41,10,5,1,2,4,43.238.24.152,1,0,0
55,2026-04-02,23:09:20,23,4,0,10,14,208.81.158.211,0,0,1
23,2026-02-07,10:40:00,10,2,1,2,4,161.43.110.27,2,1,0
3,2026-06-18,14:31:11,14,4,1,1,1,172.97.112.141,1,2,0
8,2026-02-03,16:22:15,16,5,1,2,2,235.237.209.32,2,0,0
87,2025-08-24,19:28:25,19,3,1,2,4,206.160.180.240,2,0,0
90,2025-12-12,19:53:29,19,0,1,2,2,89.130.98.238,1,0,0
67,2025-09-05,11:44:52,11,0,1,1,3,202.230.30.159,1,0,0
46,2026-02-18,01:09:20,1,6,0,4,15,172.90.142.132,1,2,1
87,2025-10-25,10:09:44,10,2,1,0,5,136.254.137.8,0,1,0
78,2025-10-11,10:22:19,10,2,1,1,1,153.132.7.150,2,0,0
78,2026-07-12,04:10:57,4,3,1,6,20,144.109.163.58,1,0,1
84,2025-11-01,09:52:00,9,2,1,2,3,64.132.44.19,0,2,0
16,2026-05-08,19:22:05,19,0,1,1,1,84.38.12.60,0,0,0
91,2026-03-29,09:26:10,9,3,1,1,3,187.83.222.121,0,2,0
74,2026-01-15,17:49:18,17,4,1,1,2,30.141.173.147,1,2,0
40,2025-12-13,14:46:09,14,2,1,0,2,118.89.213.219,2,1,0
64,2025-09-26,08:55:24,8,0,1,1,4,38.103.178.231,0,2,0
23,2026-02-06,13:10:55,13,0,1,2,5,219.13.216.136,2,2,0
28,2026-05-18,15:44:54,15,1,1,2,5,248.53.237.12,1,0,0
0,2026-05-22,16:07:55,16,0,1,1,1,180.249.198.60,2,2,0
77,2025-11-30,20:46:27,20,3,1,0,5,190.143.191.236,1,1,0
83,2026-01-14,09:57:50,9,6,1,1,3,198.19.145.58,2,1,0
41,2026-02-10,04:27:19,4,5,0,4,18,119.218.177.37,1,2,1
9,2026-06-18,11:13:57,11,4,1,1,4,249.241.146.171,1,1,0
45,2026-04-27,14:58:07,14,1,1,0,4,113.247.166.132,1,1,0
92,2026-03-30,22:39:50,22,1,0,3,6,161.21.49.158,1,1,1
38,2025-08-09,11:19:46,11,2,1,0,2,187.121.107.247,0,2,0
47,2026-03-01,10:49:03,10,3,1,2,2,174.43.109.159,0,2,0
61,2026-07-16,14:26:54,14,4,1,0,5,36.228.30.168,0,2,0
82,2026-07-15,22:54:27,22,6,1,4,13,32.183.229.147,0,2,1
1,2025-11-03,12:03:51,12,1,1,1,1,167.184.45.63,1,1,0
3,2026-02-04,13:41:17,13,6,1,0,5,230.220.116.171,0,2,0
80,2026-06-28,15:50:44,15,3,1,1,2,161.233.144.1,1,2,0
36,2025-08-25,23:19:29,23,1,0,7,20,170.140.85.37,1,1,1
7,2025-08-26,13:12:34,13,5,1,1,3,91.247.3.76,0,1,0
75,2025-12-06,11:41:19,11,2,1,0,5,94.176.240.228,0,1,0
76,2026-01-18,10:39:21,10,3,0,2,2,18.31.152.14,2,2,0
78,2026-06-26,12:08:24,12,0,1,0,1,167.108.196.101,1,2,0
95,2026-04-26,22:05:24,22,3,0,3,13,176.104.217.137,1,2,1
32,2026-05-11,08:08:06,8,1,1,0,5,57.109.68.7,0,1,0
32,2026-03-14,14:40:32,14,2,1,1,1,60.177.74.161,1,2,0
25,2025-11-16,19:38:58,19,3,1,2,1,45.195.45.136,0,2,0
25,2026-02-11,04:26:44,4,6,0,7,12,69.100.104.58,2,1,1
87,2026-01-29,16:23:22,16,4,1,1,3,34.6.206.189,2,1,0
54,2025-10-26,13:02:04,13,3,1,1,3,23.204.21.102,2,1,0
12,2026-04-25,23:57:23,23,2,1,3,7,147.146.251.178,1,2,1
48,2025-12-07,16:36:32,16,3,1,0,5,194.36.221.184,0,1,0
60,2026-07-23,03:25:02,3,4,0,5,6,96.164.90.170,2,1,1
95,2026-05-16,19:24:47,19,2,1,2,1,96.209.1.217,0,2,0
76,2026-06-04,18:27:07,18,4,1,1,4,124.63.106.240,2,2,0
18,2025-12-04,13:54:31,13,4,1,0,5,178.76.233.40,0,0,0
20,2026-06-06,17:07:42,17,2,1,0,5,220.147.143.219,1,2,0
54,2026-06-01,15:08:43,15,1,1,1,3,227.104.66.238,2,0,0
50,2026-04-09,11:31:30,11,4,1,2,4,59.220.32.148,1,0,0
46,2026-03-01,10:58:17,10,3,1,1,5,119.206.254.92,1,2,0
27,2026-03-11,19:00:24,19,6,0,2,4,14.153.30.106,1,0,0
6,2025-10-17,15:28:04,15,0,1,2,1,27.250.34.205,2,2,0
89,2026-04-03,01:08:23,1,0,1,9,18,221.247.133.216,0,0,1
45,2026-06-21,08:38:23,8,3,1,1,5,48.112.136.200,2,2,0
0,2026-06-19,02:32:45,2,0,0,6,11,185.251.244.29,1,1,1
34,2026-05-19,12:34:36,12,5,1,1,3,166.86.94.193,2,0,0
88,2025-08-09,08:35:05,8,2,1,0,2,76.199.201.172,1,0,0
96,2025-11-07,20:08:33,20,0,1,1,4,105.158.223.164,0,2,0
69,2026-02-10,20:29:31,20,5,1,0,2,120.50.223.89,1,1,0
27,2025-08-28,14:41:44,14,4,0,1,3,236.243.71.132,1,2,0
66,2026-04-13,19:13:37,19,1,1,1,4,41.174.157.54,2,0,0
78,2026-05-25,17:32:29,17,1,1,0,5,173.147.130.129,1,2,0
69,2025-10-14,09:19:20,9,5,1,1,1,68.35.148.251,1,0,0
28,2026-05-11,15:58:33,15,1,1,2,3,175.139.130.195,2,2,0
29,2026-06-16,09:48:03,9,5,1,1,1,62.49.152.63,0,1,0
1,2026-05-23,17:42:33,17,2,1,1,2,72.162.30.202,0,2,0
28,2025-08-01,18:16:49,18,0,1,0,3,80.171.191.141,1,1,0
77,2025-12-16,18:07:06,18,5,1,2,1,160.81.41.232,1,2,0
33,2026-03-28,17:02:40,17,2,1,2,4,205.175.116.216,0,0,0
74,2026-06-04,20:52:06,20,4,1,2,5,164.112.85.252,1,1,0
21,2026-05-04,15:35:01,15,1,1,1,2,132.40.73.176,2,2,0
18,2025-10-13,19:57:09,19,1,1,1,4,171.221.231.119,0,1,0
71,2025-09-21,03:37:21,3,3,0,10,20,136.100.80.1,2,1,1
64,2026-01-01,15:11:24,15,4,1,2,3,3.15.248.189,0,2,0
75,2026-06-15,16:21:25,16,1,1,1,3,55.125.239.200,0,1,0
47,2026-01-17,09:07:10,9,2,1,0,4,78.137.172.47,1,0,0
49,2026-06-13,03:11:27,3,2,0,6,11,246.102.81.249,0,2,1
64,2025-08-28,14:20:30,14,4,1,2,1,211.193.243.64,2,2,0
16,2026-04-01,19:58:05,19,6,1,0,5,53.23.128.83,0,1,0
25,2025-11-26,14:27:37,14,6,1,1,4,169.103.92.58,1,2,0
50,2025-10-09,14:10:51,14,4,1,2,4,112.249.233.19,0,1,0
79,2026-01-19,18:45:48,18,1,1,1,1,122.28.86.134,1,1,0
52,2026-07-21,09:38:09,9,5,1,0,4,5.204.235.133,1,0,0
49,2026-02-06,08:09:14,8,0,1,0,1,26.61.102.161,2,0,0
14,2026-01-02,00:37:20,0,0,0,9,15,32.193.177.37,2,0,1
79,2026-04-07,20:03:24,20,5,1,1,5,165.79.13.54,0,0,0
21,2025-12-05,16:44:31,16,0,1,1,3,66.137.98.239,0,0,0
91,2025-11-02,13:44:18,13,3,1,1,3,81.86.212.56,0,2,0
98,2026-03-01,16:12:05,16,3,1,1,4,179.78.104.187,1,1,0
27,2025-11-04,18:50:38,18,5,1,0,3,193.225.124.44,2,0,0
81,2025-10-17,08:46:32,8,0,1,2,1,87.241.30.227,0,0,0
79,2026-02-15,19:01:32,19,3,0,0,4,109.44.145.55,2,1,0
20,2025-10-08,19:00:13,19,6,1,1,5,192.37.198.254,2,0,0
88,2025-08-20,12:10:30,12,6,1,0,2,19.77.106.49,2,0,0
81,2025-10-29,17:08:51,17,6,1,0,3,215.209.22.37,2,1,0
80,2026-05-08,10:40:02,10,0,1,0,1,74.107.236.31,1,1,0
30,2026-01-22,12:50:54,12,4,1,1,3,8.231.149.182,2,1,0
46,2026-04-08,16:33:18,16,6,1,2,1,164.156.134.145,0,0,0
11,2026-02-04,20:53:58,20,6,1,1,5,235.122.119.123,1,0,0
61,2025-10-19,13:46:20,13,3,1,0,2,85.193.142.216,2,2,0
77,2025-11-11,20:37:52,20,5,1,2,3,5.138.51.42,0,0,0
78,2026-04-16,03:08:00,3,4,0,4,9,70.73.217.194,0,1,1
40,2026-01-31,22:30:44,22,2,0,5,16,243.75.85.216,2,1,1
70,2026-05-01,10:48:34,10,0,0,1,3,235.56.27.14,2,1,0
88,2026-07-25,09:35:53,9,2,1,2,4,164.19.209.242,2,1,0
97,2026-05-20,15:39:59,15,6,1,0,1,182.96.219.13,1,0,0
95,2025-12-10,14:13:44,14,6,0,1,2,196.228.122.213,0,0,0
96,2026-03-28,01:05:34,1,2,0,3,6,96.186.41.198,2,2,1
63,2026-04-13,15:17:02,15,1,1,2,4,240.153.128.81,0,0,0
72,2025-11-30,20:28:15,20,3,0,2,5,33.101.44.114,1,0,0
31,2025-09-27,11:55:24,11,2,1,0,3,221.178.140.42,0,0,0
76,2025-09-08,19:47:13,19,1,1,0,1,152.198.174.241,0,0,0
38,2025-10-06,03:01:04,3,1,0,9,8,9.43.184.171,1,1,1
69,2026-06-16,11:42:44,11,5,1,1,5,17.18.124.252,2,2,0
69,2026-04-27,08:53:29,8,1,0,0,5,242.37.64.32,1,1,0
