Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
user_096,2025-10-05,15:07:09,15,Sunday,Success,0,4,192.133.114.99,Laptop,Edge,Normal
user_023,2025-08-05,20:06:51,20,Tuesday,Success,2,4,219.208.56.251,Desktop,Chrome,Normal
user_085,2026-03-02,17:19:53,17,Monday,Success,1,2,183.232.91.141,Mobile,Edge,Normal
user_008,2025-11-01,20:49:28,20,Saturday,Success,0,1,57.91.40.160,Desktop,Chrome,Normal
user_074,2026-04-28,17:54:04,17,Tuesday,Success,1,4,121.57.214.250,Desktop,Chrome,Normal
user_025,2026-03-24,09:35:03,9,Tuesday,Success,0,2,164.44.96.107,Laptop,Firefox,Normal
user_090,2025-09-23,18:16:07,18,Tuesday,Success,2,1,152.148.191.133,Laptop,Edge,Normal
user_052,2026-01-15,11:07:19,11,Thursday,Success,0,4,15.53.191.214,Desktop,Firefox,Normal
user_087,2026-03-13,03:05:32,3,Friday,Failed,6,6,126.55.123.35,Mobile,Chrome,Suspicious
user_091,2025-12-10,17:12:42,17,Wednesday,Success,1,2,21.123.67.6,Mobile,Chrome,Normal
user_065,2026-01-06,15:57:59,15,Tuesday,Success,1,4,48.182.147.109,Mobile,Chrome,Normal
user_041,2026-05-03,14:21:52,14,Sunday,Success,2,1,181.176.230.222,Laptop,Chrome,Normal
user_048,2026-03-24,22:17:30,22,Tuesday,Failed,8,7,20.189.78.244,Desktop,Edge,Suspicious
user_008,2026-01-20,19:01:16,19,Tuesday,Success,0,3,64.169.88.220,Mobile,Chrome,Normal
user_088,2026-04-12,09:00:35,9,Sunday,Success,2,3,253.63.137.36,Laptop,Edge,Normal
user_031,2025-09-26,09:22:16,9,Friday,Success,2,3,163.184.202.113,Desktop,Edge,Normal
user_044,2026-04-01,00:39:11,0,Wednesday,Failed,8,14,90.19.100.2,Laptop,Edge,Suspicious
user_076,2025-10-26,20:36:33,20,Sunday,Failed,2,2,111.232.37.96,Mobile,Edge,Normal
user_049,2026-03-30,17:01:25,17,Monday,Success,1,5,232.10.37.142,Mobile,Firefox,Normal
user_066,2026-06-28,09:28:22,9,Sunday,Success,2,3,173.39.33.119,Desktop,Firefox,Normal
user_037,2026-05-07,14:18:56,14,Thursday,Success,0,2,91.222.230.162,Laptop,Edge,Normal
user_065,2025-12-02,12:32:07,12,Tuesday,Success,1,1,56.88.234.190,Laptop,Chrome,Normal
user_072,2026-03-06,12:59:06,12,Friday,Success,1,2,103.119.128.133,Laptop,Firefox,Normal
user_063,2026-01-10,13:12:13,13,Saturday,Success,0,3,187.221.23.202,Mobile,Firefox,Normal
user_051,2026-01-23,03:05:46,3,Friday,Failed,4,20,215.107.119.176,Mobile,Edge,Suspicious
user_081,2026-05-10,22:13:49,22,Sunday,Failed,4,17,126.239.245.251,Laptop,Firefox,Suspicious
user_091,2025-09-23,02:16:45,2,Tuesday,Failed,6,13,80.154.66.15,Mobile,Firefox,Suspicious
user_031,2025-09-07,08:47:37,8,Sunday,Success,1,5,41.209.241.204,Desktop,Chrome,Normal
user_100,2026-02-12,15:33:22,15,Thursday,Success,2,2,224.65.177.168,Desktop,Edge,Normal
user_044,2025-09-12,10:47:13,10,Friday,Success,1,2,83.51.139.197,Desktop,Edge,Normal
user_066,2026-01-06,20:50:55,20,Tuesday,Success,2,4,93.126.80.177,Laptop,Chrome,Normal
user_008,2026-05-27,10:05:09,10,Wednesday,Success,0,2,54.131.246.174,Desktop,Edge,Normal
user_062,2026-04-25,13:54:27,13,Saturday,Success,0,4,64.113.249.198,Mobile,Edge,Normal
user_086,2026-02-19,01:14:24,1,Thursday,Success,3,19,134.15.135.50,Desktop,Edge,Suspicious
user_048,2026-03-01,00:27:49,0,Sunday,Failed,8,11,77.208.80.208,Mobile,Edge,Suspicious
user_085,2025-11-06,19:12:28,19,Thursday,Success,0,2,97.131.212.63,Desktop,Edge,Normal
user_013,2025-07-31,12:34:13,12,Thursday,Failed,2,1,16.159.42.205,Laptop,Edge,Normal
user_029,2026-03-05,12:48:44,12,Thursday,Success,2,1,247.30.82.57,Mobile,Edge,Normal
user_079,2026-04-29,04:00:04,4,Wednesday,Failed,8,10,92.84.140.41,Desktop,Chrome,Suspicious
user_025,2025-12-31,19:38:31,19,Wednesday,Success,1,5,139.8.245.166,Desktop,Firefox,Normal
user_093,2025-10-05,13:49:06,13,Sunday,Success,2,2,157.29.1.228,Mobile,Chrome,Normal
user_043,2026-03-14,14:04:22,14,Saturday,Success,1,1,42.235.203.200,Mobile,Chrome,Normal
user_078,2026-05-18,11:33:14,11,Monday,Success,0,1,175.237.6.87,Mobile,Firefox,Normal
user_061,2025-11-23,22:44:15,22,Sunday,Success,4,10,172.18.216.130,Desktop,Edge,Suspicious
user_025,2026-04-20,08:04:28,8,Monday,Success,2,2,215.183.51.82,Laptop,Edge,Normal
user_021,2025-12-20,08:31:02,8,Saturday,Success,0,4,147.96.62.90,Laptop,Firefox,Normal
user_067,2025-09-01,15:11:31,15,Monday,Failed,0,5,3.248.92.241,Desktop,Chrome,Normal
user_096,2025-12-30,18:05:27,18,Tuesday,Success,1,5,115.91.163.253,Laptop,Edge,Normal
user_067,2026-01-05,13:09:52,13,Monday,Success,1,1,134.161.165.92,Desktop,Firefox,Normal
user_096,2026-01-17,19:40:17,19,Saturday,Success,0,5,19.146.73.149,Mobile,Chrome,Normal
user_095,2026-04-14,20:20:15,20,Tuesday,Success,0,3,173.195.215.218,Mobile,Chrome,Normal
user_033,2025-10-29,14:08:08,14,Wednesday,Failed,2,1,107.27.83.155,Desktop,Firefox,Normal
user_082,2026-07-01,16:50:53,16,Wednesday,Success,1,2,223.5.33.123,Laptop,Chrome,Normal
user_050,2026-07-05,08:45:59,8,Sunday,Success,1,2,125.203.58.121,Laptop,Firefox,Normal
user_073,2026-05-02,16:49:33,16,Saturday,Success,2,5,158.1.178.134,Laptop,Chrome,Normal
user_066,2026-04-12,23:02:23,23,Sunday,Failed,7,19,3.195.244.119,Mobile,Edge,Suspicious
user_003,2025-10-24,22:58:51,22,Friday,Failed,8,20,123.59.104.223,Desktop,Firefox,Suspicious
user_008,2025-08-14,19:39:54,19,Thursday,Success,2,2,2.149.250.107,Mobile,Chrome,Normal
user_030,2026-06-10,22:47:59,22,Wednesday,Failed,7,13,98.106.163.255,Desktop,Firefox,Suspicious
user_079,2025-09-25,20:16:51,20,Thursday,Success,0,5,71.172.196.211,Desktop,Firefox,Normal
user_070,2026-01-27,13:24:18,13,Tuesday,Success,1,3,27.96.103.140,Mobile,Chrome,Normal
user_058,2026-01-29,19:06:38,19,Thursday,Success,0,3,198.253.227.186,Laptop,Chrome,Normal
user_046,2026-02-14,12:14:28,12,Saturday,Failed,2,5,179.88.68.145,Laptop,Chrome,Normal
user_096,2026-01-12,16:54:36,16,Monday,Success,0,5,206.218.66.121,Desktop,Firefox,Normal
user_025,2025-09-22,09:00:04,9,Monday,Failed,1,2,136.203.9.205,Mobile,Chrome,Normal
user_038,2026-06-20,09:35:52,9,Saturday,Success,1,4,210.51.34.233,Laptop,Firefox,Normal
user_095,2026-01-23,12:28:17,12,Friday,Success,0,1,136.248.123.211,Desktop,Edge,Normal
user_026,2025-10-05,03:14:35,3,Sunday,Failed,10,6,101.101.86.16,Laptop,Chrome,Suspicious
user_048,2025-12-15,10:08:22,10,Monday,Success,1,5,61.172.146.2,Desktop,Firefox,Normal
user_079,2025-09-07,22:21:55,22,Sunday,Failed,7,9,72.153.201.130,Desktop,Edge,Suspicious
user_007,2025-10-01,18:38:13,18,Wednesday,Success,1,3,15.253.92.53,Desktop,Chrome,Normal
user_013,2025-08-01,23:16:37,23,Friday,Failed,10,10,63.100.134.77,Mobile,Firefox,Suspicious
user_038,2026-01-27,13:36:49,13,Tuesday,Success,1,3,88.211.232.176,Laptop,Edge,Normal
user_081,2026-01-12,18:03:27,18,Monday,Success,1,5,131.42.233.34,Laptop,Edge,Normal
user_058,2026-05-22,22:11:21,22,Friday,Failed,3,11,2.165.30.23,Laptop,Firefox,Suspicious
user_064,2026-05-22,17:57:32,17,Friday,Success,0,3,161.181.11.20,Desktop,Edge,Normal
user_039,2026-06-23,17:52:33,17,Tuesday,Success,0,3,113.6.36.214,Mobile,Firefox,Normal
user_069,2026-05-24,14:13:59,14,Sunday,Success,1,5,91.110.85.48,Mobile,Edge,Normal
user_098,2026-04-26,17:09:47,17,Sunday,Success,2,5,229.225.235.109,Desktop,Firefox,Normal
user_098,2025-09-16,08:51:11,8,Tuesday,Success,0,5,17.116.50.68,Mobile,Firefox,Normal
user_087,2025-08-21,12:28:57,12,Thursday,Success,2,1,28.3.182.125,Mobile,Chrome,Normal
user_085,2026-05-05,11:57:37,11,Tuesday,Success,1,5,18.204.241.38,Desktop,Firefox,Normal
user_086,2026-07-07,16:22:29,16,Tuesday,Success,1,4,59.139.18.111,Laptop,Chrome,Normal
user_075,2026-03-11,10:58:24,10,Wednesday,Success,1,3,127.233.169.216,Desktop,Chrome,Normal
user_038,2026-03-05,10:30:03,10,Thursday,Success,0,3,33.37.178.81,Desktop,Firefox,Normal
user_018,2025-10-13,15:33:02,15,Monday,Success,1,2,142.128.106.133,Desktop,Chrome,Normal
user_084,2025-08-31,20:34:56,20,Sunday,Success,0,1,116.214.77.84,Desktop,Chrome,Normal
user_083,2025-09-28,12:37:56,12,Sunday,Success,2,2,40.80.67.159,Laptop,Chrome,Normal
user_052,2026-07-20,08:26:46,8,Monday,Success,2,5,37.188.194.92,Desktop,Chrome,Normal
user_020,2026-05-12,09:10:11,9,Tuesday,Success,2,5,180.72.163.151,Laptop,Chrome,Normal
user_076,2026-05-28,14:24:47,14,Thursday,Success,2,2,143.252.19.71,Laptop,Chrome,Normal
user_041,2026-01-12,12:04:42,12,Monday,Failed,1,2,231.121.51.170,Desktop,Firefox,Normal
user_023,2026-01-29,20:27:37,20,Thursday,Success,2,4,81.48.76.131,Desktop,Edge,Normal
user_086,2025-07-30,16:44:55,16,Wednesday,Success,1,5,229.63.255.135,Desktop,Firefox,Normal
user_056,2026-03-27,18:44:37,18,Friday,Success,1,5,198.141.181.168,Mobile,Chrome,Normal
user_012,2026-03-07,08:59:25,8,Saturday,Success,1,2,222.110.135.79,Mobile,Chrome,Normal
user_021,2025-09-16,10:29:17,10,Tuesday,Success,2,4,45.58.71.226,Desktop,Chrome,Normal
user_070,2025-12-03,15:49:10,15,Wednesday,Success,2,3,54.70.99.148,Desktop,Firefox,Normal
user_045,2025-10-15,10:44:09,10,Wednesday,Success,2,4,185.160.208.219,Laptop,Edge,Normal
user_023,2025-08-25,11:39:34,11,Monday,Success,1,1,193.53.34.64,Laptop,Edge,Normal
user_049,2026-06-21,14:26:01,14,Sunday,Success,1,1,49.4.205.186,Desktop,Edge,Normal
user_097,2026-01-13,03:44:53,3,Tuesday,Success,7,9,201.82.110.110,Laptop,Firefox,Suspicious
user_031,2026-03-31,11:09:39,11,Tuesday,Success,2,2,162.30.191.54,Mobile,Chrome,Normal
user_014,2026-06-12,16:09:55,16,Friday,Success,1,2,128.244.78.120,Laptop,Firefox,Normal
user_003,2025-08-10,13:56:09,13,Sunday,Failed,0,1,205.223.65.172,Laptop,Chrome,Normal
user_060,2025-09-07,11:34:59,11,Sunday,Success,1,4,130.43.76.16,Desktop,Edge,Normal
user_092,2026-04-22,19:17:19,19,Wednesday,Success,2,1,221.10.249.96,Laptop,Chrome,Normal
user_092,2026-03-26,17:55:09,17,Thursday,Success,2,4,77.78.1.198,Desktop,Edge,Normal
user_012,2025-12-07,00:21:34,0,Sunday,Failed,8,9,20.89.209.40,Laptop,Chrome,Suspicious
user_040,2026-02-28,16:32:49,16,Saturday,Success,1,4,25.117.47.135,Desktop,Chrome,Normal
user_053,2026-04-26,19:38:12,19,Sunday,Success,1,2,25.209.87.82,Mobile,Chrome,Normal
user_009,2026-01-08,15:13:35,15,Thursday,Success,2,2,157.35.5.176,Laptop,Chrome,Normal
user_057,2026-07-14,12:29:18,12,Tuesday,Failed,1,4,36.74.245.240,Mobile,Chrome,Normal
user_015,2025-12-28,01:40:04,1,Sunday,Failed,7,7,191.57.38.159,Mobile,Edge,Suspicious
user_027,2026-01-15,02:56:33,2,Thursday,Success,7,16,221.125.249.35,Mobile,Edge,Suspicious
user_011,2026-05-06,10:54:52,10,Wednesday,Success,1,1,238.186.142.54,Mobile,Edge,Normal
user_084,2026-07-09,10:45:30,10,Thursday,Success,1,4,78.215.185.137,Desktop,Edge,Normal
user_005,2026-01-24,13:52:31,13,Saturday,Success,2,1,247.147.48.238,Desktop,Firefox,Normal
user_027,2026-03-21,11:01:28,11,Saturday,Success,2,5,230.198.110.88,Mobile,Edge,Normal
user_027,2025-11-12,14:38:40,14,Wednesday,Success,0,5,178.61.85.128,Laptop,Chrome,Normal
user_019,2026-06-12,03:26:17,3,Friday,Failed,9,8,51.43.22.225,Laptop,Firefox,Suspicious
user_078,2026-02-28,03:17:07,3,Saturday,Failed,4,11,70.71.136.179,Desktop,Firefox,Suspicious
user_031,2025-11-02,01:06:02,1,Sunday,Success,7,19,31.26.52.122,Desktop,Chrome,Suspicious
user_080,2026-02-01,11:03:14,11,Sunday,Success,2,3,215.139.209.110,Laptop,Edge,Normal
user_016,2025-10-04,12:15:19,12,Saturday,Success,1,1,239.13.130.103,Mobile,Edge,Normal
user_084,2026-04-17,11:18:36,11,Friday,Success,2,2,47.131.185.245,Mobile,Firefox,Normal
user_018,2025-12-18,20:45:53,20,Thursday,Success,1,3,142.82.37.185,Desktop,Edge,Normal
user_015,2025-12-06,19:31:39,19,Saturday,Success,1,5,111.173.87.20,Desktop,Edge,Normal
user_039,2026-05-08,20:58:05,20,Friday,Success,0,5,253.233.85.199,Desktop,Firefox,Normal
user_055,2026-07-18,16:00:11,16,Saturday,Success,2,1,123.124.150.228,Laptop,Edge,Normal
user_005,2026-06-04,10:13:44,10,Thursday,Success,1,5,229.242.57.220,Mobile,Firefox,Normal
user_042,2026-01-02,09:06:20,9,Friday,Success,1,2,81.183.103.188,Laptop,Firefox,Normal
user_009,2026-02-05,15:46:24,15,Thursday,Success,2,4,43.95.103.253,Desktop,Firefox,Normal
user_038,2026-07-07,19:31:19,19,Tuesday,Success,1,2,231.249.73.87,Mobile,Chrome,Normal
user_007,2025-12-14,04:32:10,4,Sunday,Failed,8,11,250.86.40.3,Laptop,Edge,Suspicious
user_084,2026-03-02,11:06:45,11,Monday,Success,0,4,33.138.117.137,Desktop,Chrome,Normal
user_036,2026-02-01,19:27:00,19,Sunday,Success,0,4,63.218.97.103,Mobile,Firefox,Normal
user_076,2026-06-10,08:07:22,8,Wednesday,Success,0,5,171.160.208.178,Desktop,Edge,Normal
user_064,2025-10-27,09:19:13,9,Monday,Failed,1,3,58.216.204.181,Desktop,Firefox,Normal
user_047,2026-04-22,13:07:09,13,Wednesday,Success,2,4,134.114.103.174,Laptop,Edge,Normal
user_020,2025-08-28,19:53:05,19,Thursday,Success,2,5,114.229.137.184,Mobile,Firefox,Normal
user_025,2026-02-12,08:31:44,8,Thursday,Success,1,3,212.97.243.145,Laptop,Firefox,Normal
user_034,2025-10-26,18:27:52,18,Sunday,Success,0,5,216.6.150.188,Mobile,Firefox,Normal
user_003,2025-10-31,17:56:58,17,Friday,Success,1,1,217.59.75.93,Laptop,Firefox,Normal
user_053,2025-09-22,13:11:52,13,Monday,Success,2,3,10.241.169.164,Mobile,Firefox,Normal
user_083,2026-05-19,15:49:07,15,Tuesday,Success,1,5,227.176.165.202,Laptop,Firefox,Normal
user_097,2025-08-10,13:32:18,13,Sunday,Success,0,4,246.59.140.97,Laptop,Firefox,Normal
user_043,2026-05-16,11:03:28,11,Saturday,Success,2,2,225.244.126.160,Desktop,Firefox,Normal
user_008,2026-04-05,19:00:34,19,Sunday,Success,2,3,231.224.211.229,Desktop,Chrome,Normal
user_006,2026-03-09,20:33:53,20,Monday,Success,2,5,48.82.224.93,Mobile,Firefox,Normal
user_003,2025-12-20,12:40:08,12,Saturday,Failed,1,2,103.147.28.172,Mobile,Chrome,Normal
user_010,2026-02-06,08:03:40,8,Friday,Success,2,4,205.133.80.90,Mobile,Firefox,Normal
user_045,2026-02-23,17:16:33,17,Monday,Success,1,1,205.45.94.57,Mobile,Chrome,Normal
user_029,2026-04-04,16:51:09,16,Saturday,Success,0,2,149.70.180.193,Laptop,Chrome,Normal
user_022,2025-11-30,09:38:07,9,Sunday,Success,1,5,140.180.173.104,Laptop,Edge,Normal
user_061,2026-06-17,08:05:26,8,Wednesday,Success,1,3,175.126.30.28,Mobile,Firefox,Normal
user_090,2025-07-29,04:46:48,4,Tuesday,Failed,4,7,72.204.67.107,Desktop,Firefox,Suspicious
user_012,2026-03-15,19:44:20,19,Sunday,Success,0,2,185.23.230.20,Laptop,Firefox,Normal
user_040,2026-05-14,19:14:26,19,Thursday,Success,1,5,242.145.133.105,Mobile,Edge,Normal
user_055,2026-02-28,09:12:04,9,Saturday,Success,0,1,213.252.252.41,Mobile,Firefox,Normal
user_098,2025-11-14,00:33:56,0,Friday,Failed,6,14,226.41.11.59,Mobile,Chrome,Suspicious
user_060,2025-08-10,22:44:03,22,Sunday,Success,4,10,48.40.190.122,Mobile,Chrome,Suspicious
user_001,2026-06-16,16:05:05,16,Tuesday,Success,1,2,217.4.192.23,Mobile,Chrome,Normal
user_079,2026-01-07,19:01:26,19,Wednesday,Success,1,1,100.22.91.189,Desktop,Edge,Normal
user_097,2025-10-12,18:16:44,18,Sunday,Success,0,2,247.54.212.153,Laptop,Firefox,Normal
user_039,2025-07-31,10:03:56,10,Thursday,Success,1,4,117.224.237.176,Desktop,Edge,Normal
user_042,2026-03-07,18:10:39,18,Saturday,Success,2,3,230.87.157.68,Laptop,Firefox,Normal
user_041,2025-07-27,18:35:11,18,Sunday,Success,2,3,25.169.47.137,Laptop,Firefox,Normal
user_034,2026-02-24,13:11:01,13,Tuesday,Success,1,1,194.201.195.16,Mobile,Edge,Normal
user_075,2026-04-10,18:39:10,18,Friday,Success,1,5,223.109.21.78,Mobile,Chrome,Normal
user_081,2026-01-22,09:07:58,9,Thursday,Success,0,2,48.224.247.25,Desktop,Firefox,Normal
user_054,2026-01-18,15:00:37,15,Sunday,Success,0,2,19.237.91.123,Laptop,Chrome,Normal
user_059,2025-08-31,11:35:42,11,Sunday,Success,2,2,118.147.14.45,Mobile,Chrome,Normal
user_065,2026-07-11,09:46:20,9,Saturday,Success,0,2,147.199.169.105,Desktop,Edge,Normal
user_033,2025-08-15,11:23:10,11,Friday,Success,0,2,114.112.177.87,Laptop,Chrome,Normal
user_010,2025-08-01,08:37:27,8,Friday,Success,1,2,164.85.138.102,Laptop,Chrome,Normal
user_042,2026-02-16,14:39:03,14,Monday,Success,2,1,245.129.85.155,Laptop,Chrome,Normal
user_061,2026-06-03,00:00:21,0,Wednesday,Failed,5,12,116.216.129.122,Mobile,Chrome,Suspicious
user_092,2026-05-04,04:07:22,4,Monday,Failed,7,13,131.24.96.218,Laptop,Edge,Suspicious
user_006,2025-08-08,09:33:54,9,Friday,Success,2,2,181.226.255.252,Desktop,Firefox,Normal
user_099,2026-03-09,22:43:31,22,Monday,Failed,3,10,178.7.110.34,Mobile,Edge,Suspicious
user_020,2025-10-07,08:33:42,8,Tuesday,Failed,0,5,251.108.232.70,Laptop,Chrome,Normal
user_048,2025-12-20,11:34:37,11,Saturday,Failed,1,2,31.126.82.144,Mobile,Edge,Normal
user_084,2026-03-21,18:12:12,18,Saturday,Success,1,2,164.201.47.158,Mobile,Chrome,Normal
user_036,2025-09-02,16:52:55,16,Tuesday,Success,1,3,211.255.146.48,Mobile,Edge,Normal
user_024,2026-06-12,11:09:48,11,Friday,Success,0,1,147.38.144.234,Desktop,Edge,Normal
user_040,2026-02-21,14:53:41,14,Saturday,Success,1,1,215.180.107.240,Laptop,Firefox,Normal
user_052,2026-04-28,09:58:27,9,Tuesday,Success,2,5,120.231.88.165,Desktop,Edge,Normal
user_003,2025-08-06,20:28:14,20,Wednesday,Success,1,3,94.157.189.146,Mobile,Firefox,Normal
user_096,2026-04-14,15:21:41,15,Tuesday,Success,1,4,73.116.234.64,Mobile,Edge,Normal
user_060,2026-05-21,13:18:06,13,Thursday,Success,2,1,61.25.244.9,Mobile,Firefox,Normal
user_072,2026-03-03,11:41:15,11,Tuesday,Success,1,5,210.114.132.171,Desktop,Edge,Normal
user_084,2026-01-15,14:59:21,14,Thursday,Success,2,3,231.193.252.155,Mobile,Chrome,Normal
user_014,2026-03-31,19:32:00,19,Tuesday,Success,0,5,64.75.238.236,Mobile,Chrome,Normal
user_073,2025-11-08,15:26:09,15,Saturday,Success,0,5,48.32.35.247,Desktop,Chrome,Normal
user_068,2025-10-27,11:42:17,11,Monday,Success,1,1,83.215.176.66,Desktop,Firefox,Normal
user_070,2026-04-07,10:23:03,10,Tuesday,Success,1,1,130.221.31.141,Laptop,Edge,Normal
user_039,2026-03-15,09:47:47,9,Sunday,Success,0,1,150.64.118.154,Desktop,Firefox,Normal
user_055,2026-06-04,15:51:11,15,Thursday,Success,1,4,106.192.11.176,Laptop,Edge,Normal
user_063,2026-03-08,10:53:34,10,Sunday,Success,2,2,99.244.54.5,Mobile,Firefox,Normal
user_005,2025-10-20,12:19:12,12,Monday,Success,0,5,234.164.22.94,Laptop,Firefox,Normal
user_082,2026-01-30,16:33:07,16,Friday,Success,1,3,28.166.31.97,Laptop,Chrome,Normal
user_037,2025-11-17,18:32:50,18,Monday,Success,0,5,45.97.178.183,Desktop,Firefox,Normal
user_024,2025-10-19,20:59:45,20,Sunday,Success,1,2,10.139.111.151,Mobile,Firefox,Normal
user_032,2026-05-25,08:47:55,8,Monday,Failed,2,2,252.62.75.115,Mobile,Edge,Normal
user_079,2025-09-04,13:02:38,13,Thursday,Success,2,3,88.210.67.245,Mobile,Firefox,Normal
user_030,2026-06-04,17:50:51,17,Thursday,Success,1,1,49.4.33.246,Desktop,Chrome,Normal
user_012,2025-10-20,15:22:07,15,Monday,Success,2,4,236.73.82.216,Mobile,Firefox,Normal
user_093,2026-06-29,16:08:49,16,Monday,Success,1,2,128.127.17.75,Laptop,Firefox,Normal
user_055,2026-07-25,14:43:14,14,Saturday,Success,2,3,254.123.142.180,Desktop,Edge,Normal
user_058,2025-09-09,17:39:27,17,Tuesday,Success,2,5,164.137.11.188,Desktop,Edge,Normal
user_073,2025-10-13,14:39:26,14,Monday,Success,0,1,133.240.164.199,Laptop,Edge,Normal
user_041,2025-10-19,15:22:02,15,Sunday,Success,0,3,14.204.158.241,Desktop,Firefox,Normal
user_017,2026-02-24,13:50:37,13,Tuesday,Success,1,2,36.156.155.228,Desktop,Chrome,Normal
user_002,2026-02-08,17:46:43,17,Sunday,Success,0,1,125.110.49.207,Desktop,Edge,Normal
user_096,2025-12-04,17:15:38,17,Thursday,Success,2,4,229.66.184.130,Mobile,Edge,Normal
user_012,2026-07-06,19:18:21,19,Monday,Success,2,2,45.158.251.170,Mobile,Firefox,Normal
user_023,2026-02-23,12:05:20,12,Monday,Failed,0,2,16.44.164.118,Laptop,Edge,Normal
user_035,2026-07-03,20:51:48,20,Friday,Success,0,3,37.81.16.102,Mobile,Edge,Normal
user_062,2026-04-23,19:45:04,19,Thursday,Success,0,5,156.26.12.171,Laptop,Firefox,Normal
user_007,2025-12-26,16:10:34,16,Friday,Failed,1,3,53.150.140.197,Mobile,Firefox,Normal
user_075,2025-10-06,10:29:46,10,Monday,Success,0,3,8.93.219.109,Desktop,Edge,Normal
user_038,2025-08-15,13:29:33,13,Friday,Success,0,1,57.94.172.31,Desktop,Firefox,Normal
user_014,2025-09-04,09:34:59,9,Thursday,Success,2,4,160.150.58.125,Desktop,Edge,Normal
user_088,2026-06-04,15:33:02,15,Thursday,Success,0,4,169.68.196.221,Laptop,Firefox,Normal
user_005,2026-06-28,15:10:55,15,Sunday,Success,0,1,77.84.85.129,Mobile,Firefox,Normal
user_046,2025-12-16,10:33:17,10,Tuesday,Success,1,2,215.62.118.173,Mobile,Edge,Normal
user_025,2025-10-16,11:32:18,11,Thursday,Success,1,3,80.211.177.255,Mobile,Chrome,Normal
user_072,2025-10-11,20:29:42,20,Saturday,Success,2,5,78.196.117.160,Laptop,Edge,Normal
user_015,2025-08-30,12:28:30,12,Saturday,Success,1,3,131.5.135.211,Mobile,Chrome,Normal
user_030,2026-06-28,19:28:39,19,Sunday,Success,0,3,224.49.47.26,Laptop,Chrome,Normal
user_072,2025-08-16,02:48:11,2,Saturday,Success,5,7,97.155.187.145,Laptop,Edge,Suspicious
user_058,2025-10-21,14:10:49,14,Tuesday,Success,0,5,32.28.173.98,Mobile,Edge,Normal
user_090,2025-10-04,10:46:44,10,Saturday,Success,2,3,7.232.17.244,Laptop,Firefox,Normal
user_072,2026-05-06,04:43:43,4,Wednesday,Failed,5,20,205.160.151.58,Laptop,Edge,Suspicious
user_054,2025-10-08,13:57:52,13,Wednesday,Success,2,3,91.161.187.221,Mobile,Chrome,Normal
user_053,2026-07-04,09:25:13,9,Saturday,Success,2,5,17.83.59.246,Desktop,Edge,Normal
user_089,2026-01-17,08:04:22,8,Saturday,Success,2,2,95.176.193.251,Desktop,Firefox,Normal
user_002,2026-07-18,18:40:45,18,Saturday,Success,0,2,149.136.14.151,Laptop,Edge,Normal
user_084,2025-11-09,16:38:30,16,Sunday,Success,0,4,230.115.87.82,Laptop,Firefox,Normal
user_058,2026-06-18,16:48:45,16,Thursday,Success,1,4,231.48.147.188,Laptop,Edge,Normal
user_015,2025-09-19,04:51:09,4,Friday,Success,5,15,8.149.1.15,Laptop,Edge,Suspicious
user_087,2025-11-06,14:53:46,14,Thursday,Success,2,1,114.30.69.100,Mobile,Edge,Normal
user_008,2025-12-17,02:33:55,2,Wednesday,Failed,6,18,44.182.84.184,Mobile,Chrome,Suspicious
user_018,2025-10-02,20:18:41,20,Thursday,Failed,1,3,209.164.4.31,Laptop,Firefox,Normal
user_095,2026-01-13,09:34:50,9,Tuesday,Success,0,1,79.66.136.241,Desktop,Edge,Normal
user_097,2025-12-25,09:02:15,9,Thursday,Success,1,2,106.153.71.168,Mobile,Edge,Normal
user_060,2025-12-13,15:05:33,15,Saturday,Success,0,4,232.211.191.65,Laptop,Chrome,Normal
user_042,2026-05-12,13:40:14,13,Tuesday,Success,0,1,233.110.175.85,Desktop,Edge,Normal
user_100,2026-01-26,18:52:00,18,Monday,Success,1,3,226.59.56.216,Laptop,Edge,Normal
user_008,2025-12-29,08:56:53,8,Monday,Success,2,1,212.85.237.19,Laptop,Chrome,Normal
user_023,2026-07-05,12:34:20,12,Sunday,Success,1,1,185.16.245.250,Desktop,Firefox,Normal
user_011,2026-05-31,20:29:57,20,Sunday,Success,0,1,139.57.184.147,Desktop,Edge,Normal
user_011,2026-03-24,02:42:52,2,Tuesday,Success,10,8,161.47.121.204,Mobile,Firefox,Suspicious
user_071,2026-01-13,08:31:19,8,Tuesday,Success,1,5,205.112.234.157,Desktop,Edge,Normal
user_007,2026-05-22,12:04:01,12,Friday,Success,1,4,246.255.196.203,Desktop,Firefox,Normal
user_071,2025-09-03,12:12:56,12,Wednesday,Success,1,4,5.46.149.96,Laptop,Firefox,Normal
user_099,2025-09-22,17:42:22,17,Monday,Success,0,1,96.151.153.218,Mobile,Edge,Normal
user_085,2026-06-19,10:28:12,10,Friday,Success,1,1,230.89.70.54,Laptop,Chrome,Normal
user_055,2026-06-20,11:18:22,11,Saturday,Success,2,5,147.12.84.248,Mobile,Edge,Normal
user_090,2025-08-14,15:57:40,15,Thursday,Success,2,1,45.250.171.245,Laptop,Firefox,Normal
user_009,2026-01-16,16:54:21,16,Friday,Success,0,3,217.160.244.102,Desktop,Chrome,Normal
